Respondent_ID,Survey_Date,Year,Month_Num,Department,Age_Group,Sex,Question_Domain,Question_Code,Question_Text,Satisfaction_Response
R00938,2025-11-06,2025,11,Emergency,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00938,2025-11-06,2025,11,Emergency,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00938,2025-11-06,2025,11,Emergency,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00939,2025-11-12,2025,11,Emergency,<18,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00939,2025-11-12,2025,11,Emergency,<18,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00939,2025-11-12,2025,11,Emergency,<18,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00939,2025-11-12,2025,11,Emergency,<18,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00939,2025-11-12,2025,11,Emergency,<18,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00939,2025-11-12,2025,11,Emergency,<18,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00939,2025-11-12,2025,11,Emergency,<18,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00939,2025-11-12,2025,11,Emergency,<18,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00940,2025-11-15,2025,11,Pharmacy,46-60,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00940,2025-11-15,2025,11,Pharmacy,46-60,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00940,2025-11-15,2025,11,Pharmacy,46-60,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00940,2025-11-15,2025,11,Pharmacy,46-60,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00940,2025-11-15,2025,11,Pharmacy,46-60,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Unsatisfied
R00940,2025-11-15,2025,11,Pharmacy,46-60,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Unsatisfied
R00940,2025-11-15,2025,11,Pharmacy,46-60,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00940,2025-11-15,2025,11,Pharmacy,46-60,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00941,2025-11-23,2025,11,Pharmacy,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00941,2025-11-23,2025,11,Pharmacy,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00941,2025-11-23,2025,11,Pharmacy,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00941,2025-11-23,2025,11,Pharmacy,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00941,2025-11-23,2025,11,Pharmacy,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00941,2025-11-23,2025,11,Pharmacy,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00941,2025-11-23,2025,11,Pharmacy,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00941,2025-11-23,2025,11,Pharmacy,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00942,2025-11-27,2025,11,Pharmacy,46-60,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00942,2025-11-27,2025,11,Pharmacy,46-60,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00942,2025-11-27,2025,11,Pharmacy,46-60,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00942,2025-11-27,2025,11,Pharmacy,46-60,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00942,2025-11-27,2025,11,Pharmacy,46-60,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00942,2025-11-27,2025,11,Pharmacy,46-60,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00942,2025-11-27,2025,11,Pharmacy,46-60,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00942,2025-11-27,2025,11,Pharmacy,46-60,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00943,2025-11-14,2025,11,Pharmacy,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00943,2025-11-14,2025,11,Pharmacy,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00943,2025-11-14,2025,11,Pharmacy,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00943,2025-11-14,2025,11,Pharmacy,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00943,2025-11-14,2025,11,Pharmacy,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00943,2025-11-14,2025,11,Pharmacy,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00943,2025-11-14,2025,11,Pharmacy,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00943,2025-11-14,2025,11,Pharmacy,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00944,2025-11-19,2025,11,Pharmacy,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00944,2025-11-19,2025,11,Pharmacy,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00944,2025-11-19,2025,11,Pharmacy,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00944,2025-11-19,2025,11,Pharmacy,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00944,2025-11-19,2025,11,Pharmacy,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00944,2025-11-19,2025,11,Pharmacy,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00944,2025-11-19,2025,11,Pharmacy,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00944,2025-11-19,2025,11,Pharmacy,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00945,2025-11-08,2025,11,Laboratory,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00945,2025-11-08,2025,11,Laboratory,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00945,2025-11-08,2025,11,Laboratory,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00945,2025-11-08,2025,11,Laboratory,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00945,2025-11-08,2025,11,Laboratory,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00945,2025-11-08,2025,11,Laboratory,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00945,2025-11-08,2025,11,Laboratory,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00945,2025-11-08,2025,11,Laboratory,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00946,2025-11-12,2025,11,Laboratory,46-60,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00946,2025-11-12,2025,11,Laboratory,46-60,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00946,2025-11-12,2025,11,Laboratory,46-60,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00946,2025-11-12,2025,11,Laboratory,46-60,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00946,2025-11-12,2025,11,Laboratory,46-60,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00946,2025-11-12,2025,11,Laboratory,46-60,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00946,2025-11-12,2025,11,Laboratory,46-60,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00946,2025-11-12,2025,11,Laboratory,46-60,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00947,2025-11-19,2025,11,Laboratory,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00947,2025-11-19,2025,11,Laboratory,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00947,2025-11-19,2025,11,Laboratory,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00947,2025-11-19,2025,11,Laboratory,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00947,2025-11-19,2025,11,Laboratory,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00947,2025-11-19,2025,11,Laboratory,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00947,2025-11-19,2025,11,Laboratory,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00947,2025-11-19,2025,11,Laboratory,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00948,2025-11-01,2025,11,Laboratory,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00948,2025-11-01,2025,11,Laboratory,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00948,2025-11-01,2025,11,Laboratory,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00948,2025-11-01,2025,11,Laboratory,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00948,2025-11-01,2025,11,Laboratory,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00948,2025-11-01,2025,11,Laboratory,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00948,2025-11-01,2025,11,Laboratory,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00948,2025-11-01,2025,11,Laboratory,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00949,2025-11-27,2025,11,Laboratory,60+,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00949,2025-11-27,2025,11,Laboratory,60+,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00949,2025-11-27,2025,11,Laboratory,60+,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00949,2025-11-27,2025,11,Laboratory,60+,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00949,2025-11-27,2025,11,Laboratory,60+,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Unsatisfied
R00949,2025-11-27,2025,11,Laboratory,60+,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
